time,gyroX,gyroY,gyroZ,accX,accY,accZ,motor1,motor2,motor3,motor4
4327,-130.71482416759858,151.37250325879464,34.86670931605297,9.826076815699325,0.0013139564398173757,0.09857195532038299,1130,1151,1008,1149
4328,-129.19458867689127,152.672061152684,34.39765211730156,9.806045055772165,0.0007455492480035561,-0.05899943926620114,1129,1152,1009,1149
4329,-127.66143383497808,153.95635196768438,33.927734979038775,9.873298647183866,-0.003425279933699149,0.06517588223424058,1127,1153,1011,1149
4330,-126.11551295606449,155.22524727578545,33.45696964916824,9.922568025495206,0.026564468367836703,0.01702714216424505,1126,1155,1012,1149
4331,-124.55698063095228,156.47862018851194,32.98536789679936,9.790886844497194,-0.01803760881409422,0.02965582418300248,1124,1156,1013,1149
4332,-122.98599271157413,157.71634536961804,32.51294151195105,9.801792907404048,0.048919381618910275,-0.028196838820778065,1122,1157,1014,1149
4333,-121.40270629541281,158.93829904761702,32.039702305258324,9.8233432176783,0.0197927339404884,-0.001394093155926973,1121,1158,1015,1149
4334,-119.8072797097894,160.1443590281602,31.565662107676356,9.831365622620563,0.10448654027156523,0.04629620757075128,1119,1160,1017,1149
4335,-118.19987249603521,161.33440470625294,31.09083277018608,9.786508129972027,-0.05407355843463085,-0.00449390407304351,1118,1161,1018,1148
4336,-116.58064539353099,162.50831707831998,30.615226163495862,9.822104482600238,-0.0006079646457696459,-0.1252111775170941,1116,1162,1019,1148
4337,-114.94976032363763,163.6659787541023,30.1388541777461,9.80478607668335,-0.03925440690714181,0.032978530764138723,1114,1163,1020,1148
4338,-113.3073803735019,164.80727396839788,29.661728722211283,9.84399371746224,-0.03428583683118394,0.11311847105154192,1113,1164,1021,1148
4339,-111.65366977975249,165.93208859263473,29.18386172500363,9.723946533820776,0.02844622362832759,0.07132025211541969,1111,1165,1023,1148
4340,-109.98879391206953,167.04031014628862,28.705265132772844,9.848887257237038,-0.016214507484617016,0.02449100650414022,1109,1167,1024,1148
4341,-108.31291925665116,168.13182780812846,28.225950910408464,9.871397438212195,0.01808933384796801,0.10219387604760616,1108,1168,1025,1147
4342,-106.62621339956881,169.2065324272961,27.745931040741766,9.800420276733478,0.0588811181723361,0.010363125245490615,1106,1169,1026,1147
4343,-104.9288450100014,170.264316534226,27.26521752424415,9.782193503503848,-0.04246419168093048,0.04828265853562895,1104,1170,1027,1147
4344,-103.22098382337337,171.30507435138892,26.783822378728487,9.864216166933272,-0.06416563081549884,-0.04181002231011948,1103,1171,1028,1147
4345,-101.50280062437902,172.32870180387118,26.301757639048006,9.820177714877577,-0.012104578649791357,0.0024333212573708564,1101,1172,1030,1146
4346,-99.77446722990881,173.33509652977912,25.81903535679677,9.880826936318911,0.08080369676525458,-0.10095429754299097,1099,1173,1031,1146
4347,-98.03615647186075,174.3241578904795,25.33566760000636,9.859788548502483,0.07808154156486764,0.0336586370007181,1098,1174,1032,1146
4348,-96.28804217986077,175.2957869806612,24.851666452845166,9.818846134476408,0.016849683312741507,-0.02031331873502165,1096,1175,1033,1146
4349,-94.53029916388383,176.24988663822344,24.367044015317358,9.771392229745654,0.012272444024345602,-0.009303308852560413,1094,1176,1034,1145
4350,-92.76310319676547,177.18636145399634,23.88181240295828,9.83019004824419,0.02251474448908749,0.015806323022542385,1092,1177,1036,1145
4351,-90.98663099662978,178.1051177812786,23.395983746532966,9.802497428280851,0.00690877537529918,0.09875848362881531,1090,1178,1037,1145
4352,-89.20106020921509,179.00606374520382,22.909570191732186,9.912166113432122,-0.11374653681355398,0.006061932679500343,1089,1179,1038,1145
4353,-87.40656939011473,179.8891092519251,22.422583898870165,9.790242095623322,0.04885511154512986,0.024780292051858232,1087,1179,1039,1144
4354,-85.60333798691391,180.75416599762832,21.935037042578514,9.906083190028925,-0.05590713294604539,0.012425568264367871,1085,1180,1040,1144
4355,-83.791546321249,181.60114747736034,21.4469418115029,9.842374217426347,-0.043214708523880575,-0.056759699932721425,1083,1181,1041,1144
4356,-81.9713755707793,182.4299689936778,20.958310407999374,9.793948727312923,0.06564685578561114,-0.03575890519010276,1081,1182,1042,1143
4357,-80.14300775106179,183.24054766512035,20.469155047827226,9.861236036846956,-0.056120250669215846,-0.03879713501295065,1080,1183,1044,1143
4358,-78.30662569735478,184.03280243449635,19.97948795984498,9.745762432797827,0.025080071522111964,-0.11153733373745911,1078,1184,1045,1143
4359,-76.46241304633203,184.80665407698964,19.48932138570399,9.69558470781318,-0.02829086642346785,-0.04921167459735019,1076,1184,1046,1142
4360,-74.61055421772443,185.5620252080797,18.998667579543778,9.776442631638842,-0.02984726572810091,0.016803430036704002,1074,1185,1047,1142
4361,-72.75123439587031,186.29884029128345,18.507538807683584,9.861624558502644,0.04423007831608266,0.10333846015757397,1072,1186,1048,1141
4362,-70.88463951120244,187.01702564570658,18.015947348317134,9.695296241396644,-0.022319968933032983,-0.00976295226647672,1070,1187,1049,1141
4363,-69.01095622165245,187.71650945341267,17.523905491204957,9.809374426617879,-0.018156375962807902,-0.036393827537646174,1069,1187,1050,1141
4364,-67.13037189399056,188.39722176660283,17.03142553736855,9.874140491023484,0.06227669876948569,0.08619263027636037,1067,1188,1052,1140
4365,-65.24307458508108,189.0590945146135,16.53851979878076,9.748881899138992,0.036458324975485575,0.049014164069129396,1065,1189,1053,1140
4366,-63.34925302308078,189.70206151072188,16.045200598059036,9.782326909378236,0.06535024377730858,-0.00666070364824074,1063,1189,1054,1139
4367,-61.449096588570384,190.3260584587632,15.551480268158393,9.850143012810703,0.026520359854035214,0.09211742640383778,1061,1190,1055,1139
4368,-59.54279529560854,190.93102295956325,15.057371152061021,9.850420664870038,0.0514046551866009,0.061719786496186896,1059,1190,1056,1138
4369,-57.63053977273598,191.51689451717598,14.562885602469086,9.741777891559224,-0.007296024519392358,0.03494880300135069,1057,1191,1057,1138
4370,-55.71252124391006,192.08361454493425,14.06803598149522,9.742270846380968,-0.05366164124290186,0.03877874075847018,1055,1192,1058,1138
4371,-53.78893150938807,192.6311263713068,13.572834660354877,9.833876493313566,0.024233287253843185,-0.07707795705978776,1053,1192,1059,1137
4372,-51.859962926539104,193.15937524556765,13.077294019054944,9.80894986085007,0.022168170986441648,0.045885002537965514,1051,1193,1060,1137
4373,-49.925808390612595,193.66830834326987,12.58142644608529,9.752841933711437,0.05019330254985632,0.011235105264777586,1049,1193,1062,1136
4374,-47.986661315453105,194.15787477152713,12.085244338110119,9.783344859954765,0.07523692090342463,-0.02703674278949876,1047,1194,1063,1136
4375,-46.04271561415082,194.62802557410495,11.588760099655932,9.810655518286957,0.01344821971217549,-0.05081152650048607,1046,1194,1064,1135
4376,-44.09416567965592,195.07871373631482,11.091986142802837,9.768790639974366,-0.10095743340062985,0.04579783276079062,1044,1195,1065,1135
4377,-42.14120636533669,195.50989418971642,10.594934886873526,9.74376635131839,0.03559752308054611,-0.009494556504453853,1042,1195,1066,1134
4378,-40.18403296549987,195.92152381662314,10.097618758124215,9.842062242681916,0.07614865403720732,0.03656332459763028,1040,1195,1067,1133
4379,-38.22284119585308,196.31356145441558,9.600050189431869,9.812334137300878,-0.11526068670677508,-0.004227268537223084,1038,1196,1068,1133
4380,-36.25782717393757,196.68596789965693,9.102241619984435,9.741506986890588,-0.0025808937185296046,-0.008061749308016624,1036,1196,1069,1132
4381,-34.28918739952081,197.0387059120125,8.604205494970929,9.748412144315258,0.053927167036713755,-0.015206481543899655,1034,1197,1070,1132
4382,-32.31711873493835,197.3717402179752,8.105954265268185,9.798618504477684,-0.02023969980970156,-0.04291078044744225,1032,1197,1071,1131
4383,-30.341818385413216,197.68503751439206,7.607500387130994,9.812779767837387,-0.1020154201949006,-0.00939055073292149,1030,1197,1072,1131
4384,-28.36348387933291,197.97856647179466,7.108856321879994,9.776971119393176,0.05599334649928305,0.0017675236818746444,1028,1197,1073,1130
4385,-26.382313048502233,198.25229773753145,6.610034535591554,9.80854895248097,0.04523753935830262,-0.046419101970661514,1026,1198,1074,1129
4386,-24.398504008351896,198.5062039387042,6.1110474987839964,9.869699866035083,-0.029001988234066186,-0.06782208289535234,1024,1198,1075,1129
4387,-22.412255138132743,198.74025968490437,5.611907686107253,9.868225294491518,0.0037049313314142756,-0.01619926177173769,1022,1198,1076,1128
4388,-20.42376506107518,198.95444157075255,5.112627576030288,9.805425490496104,0.10146887641862717,-0.08554576884212638,1020,1198,1077,1128
4389,-18.43323262453267,199.14872817823834,4.613219650530561,9.849452908343455,-0.10617124173230791,-0.017993278947615318,1018,1199,1078,1127
4390,-16.440856880088685,199.323100078863,4.113696394779842,9.738271135892916,0.03309886085578206,0.08100102397747473,1016,1199,1079,1126
4391,-14.44683706365594,199.47753983558192,3.614070296833152,9.665049116099574,-0.0018398231487916775,0.03815446199931922,1014,1199,1081,1126
4392,-12.451372575557237,199.61203200454793,3.1143538473176298,9.744340595148257,0.010870223736217429,0.0007478511649215702,1012,1199,1082,1125
4393,-10.454662960577089,199.7265631366563,2.614559539118131,9.760537718650667,0.074245153202192,-0.05818477884191495,1010,1199,1083,1124
4394,-8.456907888013076,199.82112177888922,2.1146998670663284,9.882694657308003,-0.015646761321972555,0.02418286141951553,1008,1199,1084,1124
4395,-6.458307131706238,199.89569847546136,1.6147873276276345,9.817722182350439,0.06773329592788342,0.01081691600329755,1006,1199,1085,1123
4396,-4.459060550069557,199.9502857687651,1.1148344185902088,9.798592102422718,0.03398969798156891,0.05736343916761988,1004,1199,1085,1122
4397,-2.45936806609374,199.98487820011664,0.6148536387503826,9.892223979277668,0.06468539018347196,0.05841483880780061,1002,1199,1086,1122
4398,-0.45942964735935876,199.99947231030168,0.1148574876012559,9.803118968885185,-0.052157252658306334,-0.06273969974462952,1000,1199,1087,1121
4399,1.5405547139554803,199.99406663992139,-0.38514153497872333,9.86521256302725,-0.018586624697995206,-0.0018060528650986557,1001,1199,1088,1120
4400,3.5403850210827157,199.96866172953827,-0.8851309290403876,9.837578670744485,-0.02198855248994859,-0.010826032512489725,1003,1199,1089,1120
4401,5.539861292658153,199.9232601196222,-1.3850981948749264,9.757206220632689,-0.053576428912899904,-0.019703060214078177,1005,1199,1090,1119
4402,7.5387835827222816,199.85786635029626,-1.8850308333270889,9.86274229733643,-0.04743891290233715,0.00449073024905628,1007,1199,1091,1118
4403,9.536952000709016,199.77248696088304,-2.384916346106242,9.7478557609808,0.03753406129566331,-0.02069353349490853,1009,1199,1092,1117
4404,11.534166731443115,199.6671304892502,-2.8847422361009563,9.71456077489501,0.0712954949880249,0.005810933165010131,1011,1199,1093,1117
4405,13.530228055117258,199.5418074709571,-3.38449600769037,9.79877663697681,-0.012055654671092018,0.010488329586168472,1013,1199,1094,1116
4406,15.524936367259626,199.3965304382013,-3.8841651670555124,9.884957638436209,-0.0679417965805679,0.03920788783959436,1015,1199,1095,1115
4407,17.51809219870267,199.23131391856487,-4.383737222493778,9.799164029309038,0.09676692042468861,0.09332992676059428,1017,1199,1096,1114
4408,19.50949623552421,199.04617443356216,-4.883199684729801,9.831964794004714,0.01949281439056365,-0.03611672745071989,1019,1199,1097,1114
4409,21.49894933898147,198.8411304969872,-5.382540067228394,9.784564001680447,-0.00649042597590507,-0.027637099617438585,1021,1198,1098,1113
4410,23.486252565419147,198.61620261306308,-5.881745886505292,9.783406168565177,-0.014208315099920765,0.06849805964448806,1023,1198,1099,1112
4411,25.471207186172094,198.37141327439062,-6.380804662441368,9.826408898268392,0.08465707936321865,0.018807157300687508,1025,1198,1100,1111
4412,27.453614707432365,198.1067869596997,-6.879703918593217,9.908278775647268,0.06585448291137551,-0.1271831760537372,1027,1198,1100,1110
4413,29.433276890101233,197.82235013140107,-7.3784311825057705,9.776863879603864,0.048675519911233645,-0.0802852291544812,1029,1197,1101,1110
4414,31.409995769607335,197.51813123294085,-7.876973986022702,9.81246064502571,-0.034062906704724616,0.06795184868052075,1031,1197,1102,1109
4415,33.38357367571138,197.19416068595527,-8.375319865600241,9.77173041434049,-0.06724361125761245,-0.040423243113825356,1033,1197,1103,1108
4416,35.353813252268814,196.85047088722877,-8.87345636261771,9.863654060645143,0.09585418911977353,-0.034443754677210725,1035,1196,1104,1107
4417,37.32051747696103,196.48709620545532,-9.371371023687916,9.746722446699058,-0.010317360733079768,-0.04797139322940401,1037,1196,1105,1106
4418,39.28348968100588,196.1040729778,-9.869051400970623,9.766099624788776,-0.01784881763544247,-0.06893267739322928,1039,1196,1106,1105
4419,41.242533568818764,195.70143950626644,-10.366485052482318,9.765778534902056,0.05807092241682284,0.025813290751423437,1041,1195,1107,1105
4420,43.19745323764482,195.27923605386596,-10.863659542407976,9.815782913941954,0.05463891567694876,-0.08898911814544247,1043,1195,1107,1104
4421,45.148053197143476,194.83750484059252,-11.360562441410535,9.762182100504619,-0.044148727718364394,0.0362033440068895,1045,1194,1108,1103
4422,47.09413838894568,194.37629003919906,-11.857181326943754,9.878041794857785,-0.0996418559908217,0.047946497161592674,1047,1194,1109,1102
4423,49.03551420615535,193.8956377707811,-12.353503783561713,9.768215529651208,0.044137980095698075,0.05806371683266642,1049,1193,1110,1101
4424,50.97198651280581,193.39559610016553,-12.849517403228141,9.850935544815199,-0.04562163676712367,-0.04384029302086487,1050,1193,1111,1100
4425,52.903361663281515,192.8762150311024,-13.345209785628736,9.852933045411271,0.036272225762852786,0.09893455444780809,1052,1192,1111,1099
4426,54.82944652167687,192.3375465012658,-13.84056853847975,9.856735245326096,0.015535048768542154,0.018605426187490618,1054,1192,1112,1098
4427,56.75004848111249,191.77964437705947,-14.33558127783852,9.824553328246585,-0.056113481417428696,-0.01621565784503238,1056,1191,1113,1098
4428,58.66497548299018,191.2025644482316,-14.83023562841163,9.909938634543668,0.011568089892990055,0.04575746402817439,1058,1191,1114,1097
4429,60.57403603620688,190.60636442229395,-15.324519223866442,9.84208238784926,-0.015772109428963368,0.00799941502147072,1060,1190,1115,1096
4430,62.47703923629951,189.99110391875166,-15.818419707139158,9.928056983577116,-0.02428362026444943,-0.011200758687302,1062,1189,1115,1095
4431,64.37379478453119,189.35684446314335,-16.31192473074272,9.872225035311907,0.07164756123521336,-0.013601875512764329,1064,1189,1116,1094
4432,66.26411300692907,188.70364948088562,-16.805021957077596,9.919209505364758,0.006227934317787753,0.0021906564924614414,1066,1188,1117,1093
4433,68.14780487324616,188.03158429093227,-17.297699058738804,9.792200177342348,0.011874326638741843,0.005980803645573451,1068,1188,1118,1092
4434,70.02468201586692,187.3407160992418,-17.789943718824812,9.793876982979937,-0.057909648450443475,0.04061338834574653,1070,1187,1118,1091
4435,71.89455674863845,186.63111399205866,-18.28174363124406,9.80446366865923,0.0036031683158036145,0.037720057528003725,1071,1186,1119,1090
4436,73.75724208564706,185.90284892900175,-18.7730865010247,9.796661687869257,-0.04402947426597403,0.10292019144239928,1073,1185,1120,1089
4437,75.61255175991127,185.15599373597044,-19.26396004462058,9.795225955638367,-0.017874734028138602,0.02338287252254867,1075,1185,1120,1088
4438,77.46030024201106,184.39062309786115,-19.75435199021902,9.859045091334933,-0.04529414822277814,-0.02086307075341873,1077,1184,1121,1087
4439,79.30030275863537,183.60681355110097,-20.244250078046232,9.797827408339069,-0.058343337347538486,0.001094860783672476,1079,1183,1122,1086
4440,81.13237531106718,182.80464347599087,-20.733642060675876,9.856433836339185,-0.007039791318753829,0.01995788284921195,1081,1182,1123,1085
4441,82.95633469357927,181.98419308886926,-21.22251570333423,9.757495931521333,-0.008384448250679109,-0.023399466063366063,1082,1181,1123,1084
4442,84.77199851175075,181.14554443409233,-21.71085878420499,9.808520431746622,-0.08077154467834864,-0.015566044375848524,1084,1181,1124,1083
4443,86.57918520071415,180.28878137582615,-22.19865909473692,9.77774723843434,0.07229965556505227,-0.04460484819445605,1086,1180,1125,1082
4444,88.37771404330657,179.4139895896625,-22.685904439947663,9.774871724297077,0.0433616164969204,-0.020173832174510763,1088,1179,1125,1081
4445,90.16740518814377,178.5212565540504,-23.172582638729306,9.845914051487583,-0.0923070689808453,0.0670718896629251,1090,1178,1126,1080
4446,91.94807966760015,177.6106715415508,-23.65868152415154,9.877101416885287,0.049730322496311916,0.011577692776112617,1091,1177,1127,1079
4447,93.71955941571292,176.68232560990543,-24.14418894376789,9.818052285052845,-0.015600543267245595,-0.021131187087164827,1093,1176,1127,1078
4448,95.48166728598474,175.7363115929332,-24.629092759918503,9.739431753712678,0.04147823405460315,0.04677503090887671,1095,1175,1128,1077
4449,97.23422706909452,174.77272409124876,-25.11338085003254,9.816798512049747,0.02098484011905984,0.0828195110555322,1097,1174,1128,1076
4450,98.97706351052562,173.79165946279863,-25.59704110693331,9.77639277162404,0.02942741387656003,0.08398096537263224,1098,1173,1129,1075
4451,100.71000232808629,172.7932158132282,-26.080061439139584,9.835438105065885,0.0017609068510051088,-0.008870677141616079,1100,1172,1130,1074
4452,102.4328702293401,171.77749298606952,-26.56242977116856,9.85711577916431,-0.007267679378176072,-0.018230353167255693,1102,1171,1130,1073
4453,104.14549492893019,170.74459255276045,-27.044134043836372,9.790671225518684,0.017461443207917874,0.016968904049711155,1104,1170,1131,1072
4454,105.84770516581501,169.69461780248275,-27.525162214561632,9.88875118125632,0.04490448643802225,-0.05313353651102907,1105,1169,1131,1071
4455,107.5393307203906,168.62767373183578,-28.005502257665476,9.715290329242151,-0.03149557728497109,-0.016969471769375608,1107,1168,1132,1070
4456,109.22020243150874,167.54386703433897,-28.485142164671153,9.798634345253637,-0.06367376790101312,-0.020396953980459463,1109,1167,1133,1069
4457,110.89015221340026,166.44330608975815,-28.96406994460631,9.849474214580663,0.10754463989726876,-0.014988935263104665,1110,1166,1133,1068
4458,112.5490130724786,165.32610095327064,-29.442273624301407,9.85142364656444,0.005876404788054669,-0.025784706148232184,1112,1165,1134,1067
4459,114.1966191240414,164.19236334445833,-29.919741248689675,9.814318395598484,0.010489694518853274,-0.022161885607422244,1114,1164,1134,1066
4460,115.83280560885416,163.0422066361389,-30.39646088110471,9.760977122093125,-0.07802920614622992,-0.06345884891891401,1115,1163,1135,1065
4461,117.45740890963306,161.87574584302388,-30.872420603580863,9.867442207538225,0.0632290159536659,0.06571617596530958,1117,1161,1135,1063
4462,119.07026656740184,160.69309761022055,-31.347608517149865,9.827427752353906,-0.10738646199437629,-0.042854236941072155,1119,1160,1136,1062
4463,120.6712172977399,159.49438020156586,-31.822012742138966,9.758364917550441,-0.0336784437927603,0.06537430393435682,1120,1159,1136,1061
4464,122.2601010069061,158.27971348780338,-32.29562141846657,9.835458986302067,0.0964528805995031,-0.02095698035163837,1122,1158,1137,1060
4465,123.83675880785465,157.04921893459144,-32.76842270594077,9.6565953446643,-0.02584299394293805,-0.05423609718066084,1123,1157,1137,1059
4466,125.40103303612051,155.8030195903591,-33.24040478455435,9.792014660693109,-0.09778701518470342,0.028822216243758126,1125,1155,1138,1058
4467,126.95276726558214,154.541240074004,-33.71155585477925,9.843061078605055,0.013908849481536843,0.0448018725027262,1126,1154,1138,1057
4468,128.49180632411085,153.26400656242546,-34.181864137863585,9.810652358402361,-0.012101089363912168,0.019551801771330077,1128,1153,1139,1056
4469,130.01799630908332,151.97144677791024,-34.65131787612478,9.85329372092682,0.053147443725830426,-0.014776824356457684,1130,1151,1139,1055
4470,131.5311846027739,150.66368997535878,-35.119905333244155,9.847701685173309,-0.04169300334194182,-0.017825298083041615,1131,1150,1139,1054
4471,133.03121988761205,149.34086692936336,-35.58761479455904,9.754235762186099,0.103751598769593,0.04269317522968548,1133,1149,1140,1052
4472,134.51795216132047,148.00310992112531,-36.05443456735757,9.710558593369766,-0.049637477998013074,0.0052215365040872335,1134,1148,1140,1051
4473,135.99123275191175,146.65055272522972,-36.52035298117008,9.822036199518287,0.015092045806747676,0.002854287666791962,1135,1146,1141,1050
4474,137.4509143325524,145.28333059627093,-36.98535838805983,9.698100557383624,-0.056365249023112574,0.023796666069061757,1137,1145,1141,1049
4475,138.89685093630183,143.90158025532156,-37.44943916291621,9.87397755495761,-0.06283575377835775,0.0003260979846557504,1138,1143,1141,1048
4476,140.32889797070467,142.50543987626426,-37.91258370374399,9.835148583794584,-0.04876437237938742,-4.3276525192305556e-05,1140,1142,1142,1047
4477,141.7469122322518,141.09504907197245,-38.37478043195412,9.845402358750016,0.0036549775249430805,-0.06530179409996212,1141,1141,1142,1046
4478,143.1507519206967,139.6705488803533,-38.836017792651816,9.802254486799301,-0.04138789537110187,0.029825525308959863,1143,1139,1143,1044
4479,144.54027665324148,138.2320817502378,-39.2962842549274,9.793796314081384,0.0744561528513027,0.06312320944401013,1144,1138,1143,1043
4480,145.91534747857168,136.7797915271393,-39.755568312143616,9.827086170452755,0.016506573923247073,0.043638952022876785,1145,1136,1143,1042
4481,147.27582689074882,135.31382343887188,-40.21385848222231,9.784908228774652,0.01261580634775773,-0.019926240982247302,1147,1135,1144,1041
4482,148.62157884296633,133.83432408102175,-40.67114330793341,9.768129229270336,0.039092635973993844,-0.03161511742061782,1148,1133,1144,1040
4483,149.9524687611504,132.34144140229174,-41.12741135718011,9.829429328738225,0.011945515232588143,0.066906196302642,1149,1132,1144,1039
4484,151.26836355741932,130.83532468970458,-41.58265122328524,9.810161013994708,-0.022612157434038715,0.05050327421105477,1151,1130,1145,1038
4485,152.5691316433881,129.31612455367863,-42.03685152527523,9.772662503738188,-0.06487552792136743,-0.03348747939447274,1152,1129,1145,1036
4486,153.85464294333303,127.78399291296037,-42.49000090816651,9.906196545994318,-0.006908044650514901,-0.028063118571285635,1153,1127,1145,1035
4487,155.12476890719546,126.23908297943713,-42.942088043248106,9.755522717912207,-0.042292446730411284,-0.011523899596616769,1155,1126,1145,1034
4488,156.37938252343827,124.68154924281372,-43.39310162836551,9.774166459747695,-0.004610413844427561,-0.0037231427920535708,1156,1124,1146,1033
4489,157.6183583317435,123.11154745516808,-43.843030388201925,9.837321913128598,-0.004436048796506511,-0.025966577516324904,1157,1123,1146,1032
4490,158.84157243556382,121.52923461536955,-44.29186307456214,9.893450167011496,-0.009311511882933807,-0.015410424197570258,1158,1121,1146,1031
4491,160.04890251450897,119.93476895338237,-44.73958846665266,9.86379981244543,0.03694496284306192,0.009842353892220039,1160,1119,1147,1029
4492,161.24022783657543,118.32830991444632,-45.18619537136139,9.78059949692239,0.025658715988784955,-0.03005318545068434,1161,1118,1147,1028
4493,162.41542927022465,116.71001814312538,-45.63167262353929,9.765767814629525,-0.03428477932484505,0.0032250089141525233,1162,1116,1147,1027
4494,163.5743892962926,115.0800554672482,-46.07600908627823,9.773625436841742,0.09144390848853409,0.025017461714691144,1163,1115,1147,1026
4495,164.71699201974326,113.43858488172283,-46.519193651190136,9.776185980045904,-0.03828559370120264,-0.0038710090001266104,1164,1113,1147,1025
4496,165.84312318125484,111.7857705322423,-46.961215238683316,9.833649190090684,-0.037011739719657016,-0.003583269071989014,1165,1111,1148,1023
4497,166.95267016865046,110.12177769886304,-47.40206279824142,9.803722796517079,0.05966296174635558,-0.0005180026235557221,1166,1110,1148,1022
4498,168.04552202815674,108.44677277948055,-47.841725308698734,9.759988615714269,0.04175866022400283,0.01809405398804144,1168,1108,1148,1021
4499,169.12156947549687,106.76092327319333,-48.28019177851478,9.835798971745842,-0.11390735953705551,0.0665240148352995,1169,1106,1148,1020
4500,170.18070490682368,105.06439776354593,-48.71745124605095,9.804471421292419,-0.04357875390672319,0.048263094077077726,1170,1105,1148,1019
4501,171.22282240947658,103.35736590167555,-49.15349277984333,9.834277366198748,0.03704408760855874,0.044103329825292636,1171,1103,1148,1018
4502,172.24781777257445,101.63999838934461,-49.588305478876606,9.75734265168915,-0.021463360939559164,-0.05797190105346727,1172,1101,1149,1016
4503,173.25558849743373,99.91246696187571,-50.02187847285532,9.796678944574966,0.022762656082465898,0.013723859942447883,1173,1099,1149,1015
4504,174.2460338078224,98.1749443709707,-50.45420092247752,9.74065059803219,-0.04367540502976157,-0.01965420556020911,1174,1098,1149,1014
4505,175.2190546600356,96.42760436743956,-50.88526201970478,9.85021881534107,0.027461511297709396,0.04983124200438608,1175,1096,1149,1013
4506,176.17455375279744,94.67062168382898,-51.315050988031516,9.79713823682856,0.013027668423014957,0.03808389924195319,1176,1094,1149,1012
4507,177.11243553699566,92.90417201694194,-51.74355708275621,9.842542693708365,-0.01998897704735851,-0.021364208681531393,1177,1092,1149,1010
4508,178.03260622523342,91.1284320102731,-52.17076959124881,9.76988258311667,-0.05265283743530983,0.04603286269191528,1178,1091,1149,1009
4509,178.93497380120928,89.34357923634208,-52.596677833219154,9.88026278986895,-0.0036301380414946816,-0.07452197559888578,1178,1089,1149,1008
4510,179.81944802891638,87.54979217894142,-53.02127116098278,9.853473841528155,0.0362140448710033,-0.024466247418093435,1179,1087,1149,1007
4511,180.68594046166962,85.74725021528077,-53.444538959728895,9.82142844450835,0.04971977718967968,-0.03807740572391729,1180,1085,1149,1006
4512,181.5343644509478,83.93613359805441,-53.866470647784595,9.799167891549514,-0.09656502038502107,0.020717738224843497,1181,1083,1149,1004
4513,182.36463515505966,82.11662343741351,-54.28705567687992,9.802090425063936,0.011430120314097453,-0.005686039245392471,1182,1082,1149,1003
4514,183.1766695476254,80.28890168286044,-54.706283532410495,9.809132965561771,-0.0438221686570815,-0.03368268525967952,1183,1080,1149,1002
4515,183.97038642588313,78.45315110504629,-55.124143733702034,9.84039589615266,0.04689844612757858,-0.008664649772976495,1183,1078,1149,1001
4516,184.74570641880698,76.60955527749772,-55.54062583427159,9.730316763823199,-0.03918605924145371,0.10216779969901875,1184,1076,1149,1000
4517,185.5025519950426,74.7582985582638,-55.95571942208771,9.775481865940433,0.035244648125365104,-0.034184217474052536,1185,1074,1149,1001
4518,186.2408474706637,72.89956607147244,-56.36941411983265,9.826104785261618,0.012919448084479796,-0.060426580167988554,1186,1072,1149,1002
4519,186.96051901673792,71.03354368882336,-56.781699585160496,9.802854304586706,0.05677013730698628,-0.03766458933629135,1186,1071,1149,1003
4520,187.66149466671087,69.1604180109985,-57.19256551095637,9.81235492481816,0.10312895914769238,-0.09525267863528986,1187,1069,1149,1004
4521,188.34370432360072,67.28037634900734,-57.60200162559297,9.795773695953864,0.030042218730323634,0.032740637546516085,1188,1067,1149,1005
4522,189.0070797670108,65.3936067054481,-58.00999769318903,9.79961203651137,0.012558581379220514,0.027073423279501005,1189,1065,1149,1007
4523,189.65155465994997,63.50029775571144,-58.4165435138644,9.883893474563665,0.04639172409408418,-0.011492984768631188,1189,1063,1149,1008
4524,190.27706455546513,61.600638829117315,-58.82162892399416,9.85086681362789,0.008343739348341378,0.007541687524699556,1190,1061,1149,1009
4525,190.88354690308847,59.69481988997396,-59.22524379646445,9.88217998612052,-0.014968934693283266,0.0432337106224703,1190,1059,1149,1010
4526,191.4709410550906,57.78303151858714,-59.62737804092446,9.746830277974013,0.025807183584114657,-0.0025537007832351906,1191,1057,1149,1011
4527,192.0391882725462,55.86546489219945,-60.028021604039324,9.851768514285414,0.03636568668706062,0.07083343099155877,1192,1055,1149,1013
4528,192.58823173120624,53.9423117658783,-60.427164469740276,9.73636573338239,0.013179695613997115,0.03973188326280727,1192,1053,1149,1014
4529,193.11801652718285,52.01376445333236,-60.82479665947672,9.754616897873662,0.0234083446356015,-0.030795793853985693,1193,1052,1149,1015
4530,193.62848968243827,50.080015807684354,-61.22090823246491,9.846044467441013,0.03404311059678687,-0.02694710272907835,1193,1050,1149,1016
4531,194.1196001500816,48.14125920219017,-61.615489285935595,9.835016991500789,0.00017371394241831996,-0.01128415101340761,1194,1048,1148,1017
4532,194.5912988194757,46.19768851089334,-62.008529955383274,9.809257002712702,-0.03446031512098196,-0.0990135402939657,1194,1046,1148,1019
4533,195.04353852114673,44.249498089243374,-62.400020414811685,9.782861498071242,-0.06003433554705173,0.04793463813957686,1195,1044,1148,1020
